Estacion,datetime,hour,month,dayofweek,year,is_weekend,NO2,PM2.5,PM1.0
LA ERMITA,2020-12-05 10:00:00,10,12,5,2020,1,13.41,22.01,14.3
LA FLORA,2020-12-05 10:00:00,10,12,5,2020,1,13.41,22.01,14.3
P_2. ERA OBRERO,2020-12-05 10:00:00,10,12,5,2020,1,13.41,22.01,14.3
TRANSITORIA-NAVARRO,2020-12-05 10:00:00,10,12,5,2020,1,13.41,22.01,14.3
UNIVERSIDAD DEL VALLE,2020-12-05 10:00:00,10,12,5,2020,1,13.41,22.01,14.3
BASE AÉREA,2020-12-05 11:00:00,11,12,5,2020,1,8.4,19.47,12.65
CAÑAVERALEJO,2020-12-05 11:00:00,11,12,5,2020,1,8.4,19.47,12.65
LA ERMITA,2020-12-05 11:00:00,11,12,5,2020,1,8.4,19.47,12.65
LA FLORA,2020-12-05 11:00:00,11,12,5,2020,1,8.4,19.47,12.65
P_2. ERA OBRERO,2020-12-05 11:00:00,11,12,5,2020,1,8.4,19.47,12.65
TRANSITORIA-NAVARRO,2020-12-05 11:00:00,11,12,5,2020,1,8.4,19.47,12.65
UNIVERSIDAD DEL VALLE,2020-12-05 11:00:00,11,12,5,2020,1,8.4,19.47,12.65
BASE AÉREA,2020-12-05 12:00:00,12,12,5,2020,1,6.03,20.8,13.52
CAÑAVERALEJO,2020-12-05 12:00:00,12,12,5,2020,1,6.03,20.8,13.52
LA ERMITA,2020-12-05 12:00:00,12,12,5,2020,1,6.03,20.8,13.52
LA FLORA,2020-12-05 12:00:00,12,12,5,2020,1,6.03,20.8,13.52
P_2. ERA OBRERO,2020-12-05 12:00:00,12,12,5,2020,1,6.03,20.8,13.52
TRANSITORIA-NAVARRO,2020-12-05 12:00:00,12,12,5,2020,1,6.03,20.8,13.52
UNIVERSIDAD DEL VALLE,2020-12-05 12:00:00,12,12,5,2020,1,6.03,20.8,13.52
BASE AÉREA,2020-12-05 13:00:00,13,12,5,2020,1,6.29,21.78,14.16
CAÑAVERALEJO,2020-12-05 13:00:00,13,12,5,2020,1,6.29,21.78,14.16
LA ERMITA,2020-12-05 13:00:00,13,12,5,2020,1,6.29,21.78,14.16
LA FLORA,2020-12-05 13:00:00,13,12,5,2020,1,6.29,21.78,14.16
P_2. ERA OBRERO,2020-12-05 13:00:00,13,12,5,2020,1,6.29,21.78,14.16
TRANSITORIA-NAVARRO,2020-12-05 13:00:00,13,12,5,2020,1,6.29,21.78,14.16
UNIVERSIDAD DEL VALLE,2020-12-05 13:00:00,13,12,5,2020,1,6.29,21.78,14.16
BASE AÉREA,2020-12-05 14:00:00,14,12,5,2020,1,6.34,20.6,13.39
CAÑAVERALEJO,2020-12-05 14:00:00,14,12,5,2020,1,6.34,20.6,13.39
LA ERMITA,2020-12-05 14:00:00,14,12,5,2020,1,6.34,20.6,13.39
LA FLORA,2020-12-05 14:00:00,14,12,5,2020,1,6.34,20.6,13.39
P_2. ERA OBRERO,2020-12-05 14:00:00,14,12,5,2020,1,6.34,20.6,13.39
TRANSITORIA-NAVARRO,2020-12-05 14:00:00,14,12,5,2020,1,6.34,20.6,13.39
UNIVERSIDAD DEL VALLE,2020-12-05 14:00:00,14,12,5,2020,1,6.34,20.6,13.39
BASE AÉREA,2020-12-05 15:00:00,15,12,5,2020,1,7.96,14.15,9.2
CAÑAVERALEJO,2020-12-05 15:00:00,15,12,5,2020,1,7.96,14.15,9.2
LA ERMITA,2020-12-05 15:00:00,15,12,5,2020,1,7.96,14.15,9.2
LA FLORA,2020-12-05 15:00:00,15,12,5,2020,1,7.96,14.15,9.2
P_2. ERA OBRERO,2020-12-05 15:00:00,15,12,5,2020,1,7.96,14.15,9.2
TRANSITORIA-NAVARRO,2020-12-05 15:00:00,15,12,5,2020,1,7.96,14.15,9.2
UNIVERSIDAD DEL VALLE,2020-12-05 15:00:00,15,12,5,2020,1,7.96,14.15,9.2
BASE AÉREA,2020-12-05 16:00:00,16,12,5,2020,1,9.6,11.84,7.7
CAÑAVERALEJO,2020-12-05 16:00:00,16,12,5,2020,1,9.6,11.84,7.7
LA ERMITA,2020-12-05 16:00:00,16,12,5,2020,1,9.6,11.84,7.7
LA FLORA,2020-12-05 16:00:00,16,12,5,2020,1,9.6,11.84,7.7
P_2. ERA OBRERO,2020-12-05 16:00:00,16,12,5,2020,1,9.6,11.84,7.7
TRANSITORIA-NAVARRO,2020-12-05 16:00:00,16,12,5,2020,1,9.6,11.84,7.7
UNIVERSIDAD DEL VALLE,2020-12-05 16:00:00,16,12,5,2020,1,9.6,11.84,7.7
BASE AÉREA,2020-12-05 17:00:00,17,12,5,2020,1,14.05,10.56,6.86
CAÑAVERALEJO,2020-12-05 17:00:00,17,12,5,2020,1,14.05,10.56,6.86
LA ERMITA,2020-12-05 17:00:00,17,12,5,2020,1,14.05,10.56,6.86
LA FLORA,2020-12-05 17:00:00,17,12,5,2020,1,14.05,10.56,6.86
P_2. ERA OBRERO,2020-12-05 17:00:00,17,12,5,2020,1,14.05,10.56,6.86
TRANSITORIA-NAVARRO,2020-12-05 17:00:00,17,12,5,2020,1,14.05,10.56,6.86
UNIVERSIDAD DEL VALLE,2020-12-05 17:00:00,17,12,5,2020,1,14.05,10.56,6.86
BASE AÉREA,2020-12-05 18:00:00,18,12,5,2020,1,19.41,10.47,6.8
CAÑAVERALEJO,2020-12-05 18:00:00,18,12,5,2020,1,19.41,10.47,6.8
LA ERMITA,2020-12-05 18:00:00,18,12,5,2020,1,19.41,10.47,6.8
LA FLORA,2020-12-05 18:00:00,18,12,5,2020,1,19.41,10.47,6.8
P_2. ERA OBRERO,2020-12-05 18:00:00,18,12,5,2020,1,19.41,10.47,6.8
TRANSITORIA-NAVARRO,2020-12-05 18:00:00,18,12,5,2020,1,19.41,10.47,6.8
UNIVERSIDAD DEL VALLE,2020-12-05 18:00:00,18,12,5,2020,1,19.41,10.47,6.8
BASE AÉREA,2020-12-05 19:00:00,19,12,5,2020,1,23.0,13.22,8.59
CAÑAVERALEJO,2020-12-05 19:00:00,19,12,5,2020,1,23.0,13.22,8.59
LA ERMITA,2020-12-05 19:00:00,19,12,5,2020,1,23.0,13.22,8.59
LA FLORA,2020-12-05 19:00:00,19,12,5,2020,1,23.0,13.22,8.59
P_2. ERA OBRERO,2020-12-05 19:00:00,19,12,5,2020,1,23.0,13.22,8.59
TRANSITORIA-NAVARRO,2020-12-05 19:00:00,19,12,5,2020,1,23.0,13.22,8.59
UNIVERSIDAD DEL VALLE,2020-12-05 19:00:00,19,12,5,2020,1,23.0,13.22,8.59
BASE AÉREA,2020-12-05 20:00:00,20,12,5,2020,1,24.0,19.84,12.9
CAÑAVERALEJO,2020-12-05 20:00:00,20,12,5,2020,1,24.0,19.84,12.9
LA ERMITA,2020-12-05 20:00:00,20,12,5,2020,1,24.0,19.84,12.9
LA FLORA,2020-12-05 20:00:00,20,12,5,2020,1,24.0,19.84,12.9
P_2. ERA OBRERO,2020-12-05 20:00:00,20,12,5,2020,1,24.0,19.84,12.9
TRANSITORIA-NAVARRO,2020-12-05 20:00:00,20,12,5,2020,1,24.0,19.84,12.9
UNIVERSIDAD DEL VALLE,2020-12-05 20:00:00,20,12,5,2020,1,24.0,19.84,12.9
BASE AÉREA,2020-12-05 21:00:00,21,12,5,2020,1,24.44,23.93,15.55
CAÑAVERALEJO,2020-12-05 21:00:00,21,12,5,2020,1,24.44,23.93,15.55
LA ERMITA,2020-12-05 21:00:00,21,12,5,2020,1,24.44,23.93,15.55
LA FLORA,2020-12-05 21:00:00,21,12,5,2020,1,24.44,23.93,15.55
P_2. ERA OBRERO,2020-12-05 21:00:00,21,12,5,2020,1,24.44,23.93,15.55
TRANSITORIA-NAVARRO,2020-12-05 21:00:00,21,12,5,2020,1,24.44,23.93,15.55
UNIVERSIDAD DEL VALLE,2020-12-05 21:00:00,21,12,5,2020,1,24.44,23.93,15.55
BASE AÉREA,2020-12-05 22:00:00,22,12,5,2020,1,19.76,22.13,14.38
CAÑAVERALEJO,2020-12-05 22:00:00,22,12,5,2020,1,19.76,22.13,14.38
LA ERMITA,2020-12-05 22:00:00,22,12,5,2020,1,19.76,22.13,14.38
LA FLORA,2020-12-05 22:00:00,22,12,5,2020,1,19.76,22.13,14.38
P_2. ERA OBRERO,2020-12-05 22:00:00,22,12,5,2020,1,19.76,22.13,14.38
TRANSITORIA-NAVARRO,2020-12-05 22:00:00,22,12,5,2020,1,19.76,22.13,14.38
UNIVERSIDAD DEL VALLE,2020-12-05 22:00:00,22,12,5,2020,1,19.76,22.13,14.38
BASE AÉREA,2020-12-05 23:00:00,23,12,5,2020,1,15.0,21.67,14.09
CAÑAVERALEJO,2020-12-05 23:00:00,23,12,5,2020,1,15.0,21.67,14.09
LA ERMITA,2020-12-05 23:00:00,23,12,5,2020,1,15.0,21.67,14.09
LA FLORA,2020-12-05 23:00:00,23,12,5,2020,1,15.0,21.67,14.09
P_2. ERA OBRERO,2020-12-05 23:00:00,23,12,5,2020,1,15.0,21.67,14.09
TRANSITORIA-NAVARRO,2020-12-05 23:00:00,23,12,5,2020,1,15.0,21.67,14.09
UNIVERSIDAD DEL VALLE,2020-12-05 23:00:00,23,12,5,2020,1,15.0,21.67,14.09
BASE AÉREA,2020-12-06 00:00:00,0,12,6,2020,1,9.57,20.25,13.16
CAÑAVERALEJO,2020-12-06 00:00:00,0,12,6,2020,1,9.57,20.25,13.16
LA ERMITA,2020-12-06 00:00:00,0,12,6,2020,1,9.57,20.25,13.16
LA FLORA,2020-12-06 00:00:00,0,12,6,2020,1,9.57,20.25,13.16
P_2. ERA OBRERO,2020-12-06 00:00:00,0,12,6,2020,1,9.57,20.25,13.16
TRANSITORIA-NAVARRO,2020-12-06 00:00:00,0,12,6,2020,1,9.57,20.25,13.16
UNIVERSIDAD DEL VALLE,2020-12-06 00:00:00,0,12,6,2020,1,9.57,20.25,13.16
BASE AÉREA,2020-12-06 01:00:00,1,12,6,2020,1,9.38,18.6,12.09
CAÑAVERALEJO,2020-12-06 01:00:00,1,12,6,2020,1,9.38,18.6,12.09
LA ERMITA,2020-12-06 01:00:00,1,12,6,2020,1,9.38,18.6,12.09
LA FLORA,2020-12-06 01:00:00,1,12,6,2020,1,9.38,18.6,12.09
P_2. ERA OBRERO,2020-12-06 01:00:00,1,12,6,2020,1,9.38,18.6,12.09
TRANSITORIA-NAVARRO,2020-12-06 01:00:00,1,12,6,2020,1,9.38,18.6,12.09
UNIVERSIDAD DEL VALLE,2020-12-06 01:00:00,1,12,6,2020,1,9.38,18.6,12.09
BASE AÉREA,2020-12-06 02:00:00,2,12,6,2020,1,8.86,15.99,10.39
CAÑAVERALEJO,2020-12-06 02:00:00,2,12,6,2020,1,8.86,15.99,10.39
LA ERMITA,2020-12-06 02:00:00,2,12,6,2020,1,8.86,15.99,10.39
LA FLORA,2020-12-06 02:00:00,2,12,6,2020,1,8.86,15.99,10.39
P_2. ERA OBRERO,2020-12-06 02:00:00,2,12,6,2020,1,8.86,15.99,10.39
TRANSITORIA-NAVARRO,2020-12-06 02:00:00,2,12,6,2020,1,8.86,15.99,10.39
UNIVERSIDAD DEL VALLE,2020-12-06 02:00:00,2,12,6,2020,1,8.86,15.99,10.39
BASE AÉREA,2020-12-06 03:00:00,3,12,6,2020,1,6.19,13.9,9.04
CAÑAVERALEJO,2020-12-06 03:00:00,3,12,6,2020,1,6.19,13.9,9.04
LA ERMITA,2020-12-06 03:00:00,3,12,6,2020,1,6.19,13.9,9.04
LA FLORA,2020-12-06 03:00:00,3,12,6,2020,1,6.19,13.9,9.04
P_2. ERA OBRERO,2020-12-06 03:00:00,3,12,6,2020,1,6.19,13.9,9.04
TRANSITORIA-NAVARRO,2020-12-06 03:00:00,3,12,6,2020,1,6.19,13.9,9.04
UNIVERSIDAD DEL VALLE,2020-12-06 03:00:00,3,12,6,2020,1,6.19,13.9,9.04
BASE AÉREA,2020-12-06 04:00:00,4,12,6,2020,1,5.45,16.14,10.49
CAÑAVERALEJO,2020-12-06 04:00:00,4,12,6,2020,1,5.45,16.14,10.49
LA ERMITA,2020-12-06 04:00:00,4,12,6,2020,1,5.45,16.14,10.49
LA FLORA,2020-12-06 04:00:00,4,12,6,2020,1,5.45,16.14,10.49
P_2. ERA OBRERO,2020-12-06 04:00:00,4,12,6,2020,1,5.45,16.14,10.49
TRANSITORIA-NAVARRO,2020-12-06 04:00:00,4,12,6,2020,1,5.45,16.14,10.49
UNIVERSIDAD DEL VALLE,2020-12-06 04:00:00,4,12,6,2020,1,5.45,16.14,10.49
BASE AÉREA,2020-12-06 05:00:00,5,12,6,2020,1,5.25,18.49,12.02
CAÑAVERALEJO,2020-12-06 05:00:00,5,12,6,2020,1,5.25,18.49,12.02
LA ERMITA,2020-12-06 05:00:00,5,12,6,2020,1,5.25,18.49,12.02
LA FLORA,2020-12-06 05:00:00,5,12,6,2020,1,5.25,18.49,12.02
P_2. ERA OBRERO,2020-12-06 05:00:00,5,12,6,2020,1,5.25,18.49,12.02
TRANSITORIA-NAVARRO,2020-12-06 05:00:00,5,12,6,2020,1,5.25,18.49,12.02
UNIVERSIDAD DEL VALLE,2020-12-06 05:00:00,5,12,6,2020,1,5.25,18.49,12.02
BASE AÉREA,2020-12-06 06:00:00,6,12,6,2020,1,6.63,20.78,13.51
CAÑAVERALEJO,2020-12-06 06:00:00,6,12,6,2020,1,6.63,20.78,13.51
LA ERMITA,2020-12-06 06:00:00,6,12,6,2020,1,6.63,20.78,13.51
LA FLORA,2020-12-06 06:00:00,6,12,6,2020,1,6.63,20.78,13.51
P_2. ERA OBRERO,2020-12-06 06:00:00,6,12,6,2020,1,6.63,20.78,13.51
TRANSITORIA-NAVARRO,2020-12-06 06:00:00,6,12,6,2020,1,6.63,20.78,13.51
UNIVERSIDAD DEL VALLE,2020-12-06 06:00:00,6,12,6,2020,1,6.63,20.78,13.51
BASE AÉREA,2020-12-06 07:00:00,7,12,6,2020,1,9.23,21.76,14.15
CAÑAVERALEJO,2020-12-06 07:00:00,7,12,6,2020,1,9.23,21.76,14.15
LA ERMITA,2020-12-06 07:00:00,7,12,6,2020,1,9.23,21.76,14.15
LA FLORA,2020-12-06 07:00:00,7,12,6,2020,1,9.23,21.76,14.15
P_2. ERA OBRERO,2020-12-06 07:00:00,7,12,6,2020,1,9.23,21.76,14.15
TRANSITORIA-NAVARRO,2020-12-06 07:00:00,7,12,6,2020,1,9.23,21.76,14.15
UNIVERSIDAD DEL VALLE,2020-12-06 07:00:00,7,12,6,2020,1,9.23,21.76,14.15
BASE AÉREA,2020-12-06 08:00:00,8,12,6,2020,1,10.72,21.2,13.78
CAÑAVERALEJO,2020-12-06 08:00:00,8,12,6,2020,1,10.72,21.2,13.78
LA ERMITA,2020-12-06 08:00:00,8,12,6,2020,1,10.72,21.2,13.78
LA FLORA,2020-12-06 08:00:00,8,12,6,2020,1,10.72,21.2,13.78
P_2. ERA OBRERO,2020-12-06 08:00:00,8,12,6,2020,1,10.72,21.2,13.78
TRANSITORIA-NAVARRO,2020-12-06 08:00:00,8,12,6,2020,1,10.72,21.2,13.78
UNIVERSIDAD DEL VALLE,2020-12-06 08:00:00,8,12,6,2020,1,10.72,21.2,13.78
BASE AÉREA,2020-12-06 09:00:00,9,12,6,2020,1,10.08,18.96,12.32
CAÑAVERALEJO,2020-12-06 09:00:00,9,12,6,2020,1,10.08,18.96,12.32
LA ERMITA,2020-12-06 09:00:00,9,12,6,2020,1,10.08,18.96,12.32
LA FLORA,2020-12-06 09:00:00,9,12,6,2020,1,10.08,18.96,12.32
P_2. ERA OBRERO,2020-12-06 09:00:00,9,12,6,2020,1,10.08,18.96,12.32
TRANSITORIA-NAVARRO,2020-12-06 09:00:00,9,12,6,2020,1,10.08,18.96,12.32
UNIVERSIDAD DEL VALLE,2020-12-06 09:00:00,9,12,6,2020,1,10.08,18.96,12.32
BASE AÉREA,2020-12-06 10:00:00,10,12,6,2020,1,12.21,21.72,14.12
CAÑAVERALEJO,2020-12-06 10:00:00,10,12,6,2020,1,12.21,21.72,14.12
LA ERMITA,2020-12-06 10:00:00,10,12,6,2020,1,12.21,21.72,14.12
LA FLORA,2020-12-06 10:00:00,10,12,6,2020,1,12.21,21.72,14.12
P_2. ERA OBRERO,2020-12-06 10:00:00,10,12,6,2020,1,12.21,21.72,14.12
TRANSITORIA-NAVARRO,2020-12-06 10:00:00,10,12,6,2020,1,12.21,21.72,14.12
UNIVERSIDAD DEL VALLE,2020-12-06 10:00:00,10,12,6,2020,1,12.21,21.72,14.12
BASE AÉREA,2020-12-06 11:00:00,11,12,6,2020,1,6.37,19.2,12.48
CAÑAVERALEJO,2020-12-06 11:00:00,11,12,6,2020,1,6.37,19.2,12.48
LA ERMITA,2020-12-06 11:00:00,11,12,6,2020,1,6.37,19.2,12.48
LA FLORA,2020-12-06 11:00:00,11,12,6,2020,1,6.37,19.2,12.48
P_2. ERA OBRERO,2020-12-06 11:00:00,11,12,6,2020,1,6.37,19.2,12.48
TRANSITORIA-NAVARRO,2020-12-06 11:00:00,11,12,6,2020,1,6.37,19.2,12.48
UNIVERSIDAD DEL VALLE,2020-12-06 11:00:00,11,12,6,2020,1,6.37,19.2,12.48
BASE AÉREA,2020-12-06 12:00:00,12,12,6,2020,1,3.73,16.9,10.99
CAÑAVERALEJO,2020-12-06 12:00:00,12,12,6,2020,1,3.73,16.9,10.99
LA ERMITA,2020-12-06 12:00:00,12,12,6,2020,1,3.73,16.9,10.99
LA FLORA,2020-12-06 12:00:00,12,12,6,2020,1,3.73,16.9,10.99
P_2. ERA OBRERO,2020-12-06 12:00:00,12,12,6,2020,1,3.73,16.9,10.99
TRANSITORIA-NAVARRO,2020-12-06 12:00:00,12,12,6,2020,1,3.73,16.9,10.99
UNIVERSIDAD DEL VALLE,2020-12-06 12:00:00,12,12,6,2020,1,3.73,16.9,10.99
BASE AÉREA,2020-12-06 13:00:00,13,12,6,2020,1,2.52,17.93,11.65
CAÑAVERALEJO,2020-12-06 13:00:00,13,12,6,2020,1,2.52,17.93,11.65
LA ERMITA,2020-12-06 13:00:00,13,12,6,2020,1,2.52,17.93,11.65
LA FLORA,2020-12-06 13:00:00,13,12,6,2020,1,2.52,17.93,11.65
P_2. ERA OBRERO,2020-12-06 13:00:00,13,12,6,2020,1,2.52,17.93,11.65
TRANSITORIA-NAVARRO,2020-12-06 13:00:00,13,12,6,2020,1,2.52,17.93,11.65
UNIVERSIDAD DEL VALLE,2020-12-06 13:00:00,13,12,6,2020,1,2.52,17.93,11.65
BASE AÉREA,2020-12-06 14:00:00,14,12,6,2020,1,2.33,16.39,10.65
CAÑAVERALEJO,2020-12-06 14:00:00,14,12,6,2020,1,2.33,16.39,10.65
LA ERMITA,2020-12-06 14:00:00,14,12,6,2020,1,2.33,16.39,10.65
LA FLORA,2020-12-06 14:00:00,14,12,6,2020,1,2.33,16.39,10.65
P_2. ERA OBRERO,2020-12-06 14:00:00,14,12,6,2020,1,2.33,16.39,10.65
TRANSITORIA-NAVARRO,2020-12-06 14:00:00,14,12,6,2020,1,2.33,16.39,10.65
UNIVERSIDAD DEL VALLE,2020-12-06 14:00:00,14,12,6,2020,1,2.33,16.39,10.65
BASE AÉREA,2020-12-06 15:00:00,15,12,6,2020,1,4.46,17.61,11.44
CAÑAVERALEJO,2020-12-06 15:00:00,15,12,6,2020,1,4.46,17.61,11.44
LA ERMITA,2020-12-06 15:00:00,15,12,6,2020,1,4.46,17.61,11.44
LA FLORA,2020-12-06 15:00:00,15,12,6,2020,1,4.46,17.61,11.44
P_2. ERA OBRERO,2020-12-06 15:00:00,15,12,6,2020,1,4.46,17.61,11.44
TRANSITORIA-NAVARRO,2020-12-06 15:00:00,15,12,6,2020,1,4.46,17.61,11.44
UNIVERSIDAD DEL VALLE,2020-12-06 15:00:00,15,12,6,2020,1,4.46,17.61,11.44
BASE AÉREA,2020-12-06 16:00:00,16,12,6,2020,1,6.95,12.28,7.98
CAÑAVERALEJO,2020-12-06 16:00:00,16,12,6,2020,1,6.95,12.28,7.98
LA ERMITA,2020-12-06 16:00:00,16,12,6,2020,1,6.95,12.28,7.98
LA FLORA,2020-12-06 16:00:00,16,12,6,2020,1,6.95,12.28,7.98
P_2. ERA OBRERO,2020-12-06 16:00:00,16,12,6,2020,1,6.95,12.28,7.98
TRANSITORIA-NAVARRO,2020-12-06 16:00:00,16,12,6,2020,1,6.95,12.28,7.98
UNIVERSIDAD DEL VALLE,2020-12-06 16:00:00,16,12,6,2020,1,6.95,12.28,7.98
BASE AÉREA,2020-12-06 17:00:00,17,12,6,2020,1,14.02,10.91,7.09
CAÑAVERALEJO,2020-12-06 17:00:00,17,12,6,2020,1,14.02,10.91,7.09
LA ERMITA,2020-12-06 17:00:00,17,12,6,2020,1,14.02,10.91,7.09
LA FLORA,2020-12-06 17:00:00,17,12,6,2020,1,14.02,10.91,7.09
P_2. ERA OBRERO,2020-12-06 17:00:00,17,12,6,2020,1,14.02,10.91,7.09
TRANSITORIA-NAVARRO,2020-12-06 17:00:00,17,12,6,2020,1,14.02,10.91,7.09
UNIVERSIDAD DEL VALLE,2020-12-06 17:00:00,17,12,6,2020,1,14.02,10.91,7.09
BASE AÉREA,2020-12-06 18:00:00,18,12,6,2020,1,19.26,11.46,7.45
CAÑAVERALEJO,2020-12-06 18:00:00,18,12,6,2020,1,19.26,11.46,7.45
LA ERMITA,2020-12-06 18:00:00,18,12,6,2020,1,19.26,11.46,7.45
LA FLORA,2020-12-06 18:00:00,18,12,6,2020,1,19.26,11.46,7.45
P_2. ERA OBRERO,2020-12-06 18:00:00,18,12,6,2020,1,19.26,11.46,7.45
TRANSITORIA-NAVARRO,2020-12-06 18:00:00,18,12,6,2020,1,19.26,11.46,7.45
UNIVERSIDAD DEL VALLE,2020-12-06 18:00:00,18,12,6,2020,1,19.26,11.46,7.45
BASE AÉREA,2020-12-06 19:00:00,19,12,6,2020,1,18.87,12.95,8.42
CAÑAVERALEJO,2020-12-06 19:00:00,19,12,6,2020,1,18.87,12.95,8.42
LA ERMITA,2020-12-06 19:00:00,19,12,6,2020,1,18.87,12.95,8.42
LA FLORA,2020-12-06 19:00:00,19,12,6,2020,1,18.87,12.95,8.42
P_2. ERA OBRERO,2020-12-06 19:00:00,19,12,6,2020,1,18.87,12.95,8.42
TRANSITORIA-NAVARRO,2020-12-06 19:00:00,19,12,6,2020,1,18.87,12.95,8.42
UNIVERSIDAD DEL VALLE,2020-12-06 19:00:00,19,12,6,2020,1,18.87,12.95,8.42
BASE AÉREA,2020-12-06 20:00:00,20,12,6,2020,1,22.33,19.1,12.41
CAÑAVERALEJO,2020-12-06 20:00:00,20,12,6,2020,1,22.33,19.1,12.41
LA ERMITA,2020-12-06 20:00:00,20,12,6,2020,1,22.33,19.1,12.41
LA FLORA,2020-12-06 20:00:00,20,12,6,2020,1,22.33,19.1,12.41
P_2. ERA OBRERO,2020-12-06 20:00:00,20,12,6,2020,1,22.33,19.1,12.41
TRANSITORIA-NAVARRO,2020-12-06 20:00:00,20,12,6,2020,1,22.33,19.1,12.41
UNIVERSIDAD DEL VALLE,2020-12-06 20:00:00,20,12,6,2020,1,22.33,19.1,12.41
BASE AÉREA,2020-12-06 21:00:00,21,12,6,2020,1,21.85,20.83,13.54
CAÑAVERALEJO,2020-12-06 21:00:00,21,12,6,2020,1,21.85,20.83,13.54
LA ERMITA,2020-12-06 21:00:00,21,12,6,2020,1,21.85,20.83,13.54
LA FLORA,2020-12-06 21:00:00,21,12,6,2020,1,21.85,20.83,13.54
P_2. ERA OBRERO,2020-12-06 21:00:00,21,12,6,2020,1,21.85,20.83,13.54
TRANSITORIA-NAVARRO,2020-12-06 21:00:00,21,12,6,2020,1,21.85,20.83,13.54
UNIVERSIDAD DEL VALLE,2020-12-06 21:00:00,21,12,6,2020,1,21.85,20.83,13.54
BASE AÉREA,2020-12-06 22:00:00,22,12,6,2020,1,14.86,21.5,13.98
CAÑAVERALEJO,2020-12-06 22:00:00,22,12,6,2020,1,14.86,21.5,13.98
LA ERMITA,2020-12-06 22:00:00,22,12,6,2020,1,14.86,21.5,13.98
LA FLORA,2020-12-06 22:00:00,22,12,6,2020,1,14.86,21.5,13.98
P_2. ERA OBRERO,2020-12-06 22:00:00,22,12,6,2020,1,14.86,21.5,13.98
TRANSITORIA-NAVARRO,2020-12-06 22:00:00,22,12,6,2020,1,14.86,21.5,13.98
UNIVERSIDAD DEL VALLE,2020-12-06 22:00:00,22,12,6,2020,1,14.86,21.5,13.98
BASE AÉREA,2020-12-06 23:00:00,23,12,6,2020,1,10.07,17.46,11.35
CAÑAVERALEJO,2020-12-06 23:00:00,23,12,6,2020,1,10.07,17.46,11.35
LA ERMITA,2020-12-06 23:00:00,23,12,6,2020,1,10.07,17.46,11.35
LA FLORA,2020-12-06 23:00:00,23,12,6,2020,1,10.07,17.46,11.35
P_2. ERA OBRERO,2020-12-06 23:00:00,23,12,6,2020,1,10.07,17.46,11.35
TRANSITORIA-NAVARRO,2020-12-06 23:00:00,23,12,6,2020,1,10.07,17.46,11.35
UNIVERSIDAD DEL VALLE,2020-12-06 23:00:00,23,12,6,2020,1,10.07,17.46,11.35
BASE AÉREA,2020-12-07 00:00:00,0,12,0,2020,0,8.21,20.0,13.0
CAÑAVERALEJO,2020-12-07 00:00:00,0,12,0,2020,0,8.21,20.0,13.0
LA ERMITA,2020-12-07 00:00:00,0,12,0,2020,0,8.21,20.0,13.0
LA FLORA,2020-12-07 00:00:00,0,12,0,2020,0,8.21,20.0,13.0
P_2. ERA OBRERO,2020-12-07 00:00:00,0,12,0,2020,0,8.21,20.0,13.0
TRANSITORIA-NAVARRO,2020-12-07 00:00:00,0,12,0,2020,0,8.21,20.0,13.0
UNIVERSIDAD DEL VALLE,2020-12-07 00:00:00,0,12,0,2020,0,8.21,20.0,13.0
BASE AÉREA,2020-12-07 01:00:00,1,12,0,2020,0,7.12,16.99,11.04
CAÑAVERALEJO,2020-12-07 01:00:00,1,12,0,2020,0,7.12,16.99,11.04
LA ERMITA,2020-12-07 01:00:00,1,12,0,2020,0,7.12,16.99,11.04
LA FLORA,2020-12-07 01:00:00,1,12,0,2020,0,7.12,16.99,11.04
P_2. ERA OBRERO,2020-12-07 01:00:00,1,12,0,2020,0,7.12,16.99,11.04
TRANSITORIA-NAVARRO,2020-12-07 01:00:00,1,12,0,2020,0,7.12,16.99,11.04
UNIVERSIDAD DEL VALLE,2020-12-07 01:00:00,1,12,0,2020,0,7.12,16.99,11.04
BASE AÉREA,2020-12-07 02:00:00,2,12,0,2020,0,6.76,15.72,10.22
CAÑAVERALEJO,2020-12-07 02:00:00,2,12,0,2020,0,6.76,15.72,10.22
LA ERMITA,2020-12-07 02:00:00,2,12,0,2020,0,6.76,15.72,10.22
LA FLORA,2020-12-07 02:00:00,2,12,0,2020,0,6.76,15.72,10.22
P_2. ERA OBRERO,2020-12-07 02:00:00,2,12,0,2020,0,6.76,15.72,10.22
TRANSITORIA-NAVARRO,2020-12-07 02:00:00,2,12,0,2020,0,6.76,15.72,10.22
UNIVERSIDAD DEL VALLE,2020-12-07 02:00:00,2,12,0,2020,0,6.76,15.72,10.22
BASE AÉREA,2020-12-07 03:00:00,3,12,0,2020,0,4.19,16.23,10.55
CAÑAVERALEJO,2020-12-07 03:00:00,3,12,0,2020,0,4.19,16.23,10.55
LA ERMITA,2020-12-07 03:00:00,3,12,0,2020,0,4.19,16.23,10.55
LA FLORA,2020-12-07 03:00:00,3,12,0,2020,0,4.19,16.23,10.55
P_2. ERA OBRERO,2020-12-07 03:00:00,3,12,0,2020,0,4.19,16.23,10.55
TRANSITORIA-NAVARRO,2020-12-07 03:00:00,3,12,0,2020,0,4.19,16.23,10.55
